rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_name,sentiment,word_count,text_clean,cluster,sentiment_group
5.0,Five Stars,buy yours now,[],B005LA117A,B005LA117A,AGAOARC54XSN3XIOSVKBPBIA335Q,1459795019000,0,True,SNIPER Ribbed Stealth Slip on Rubber Combat Butt Pad for 6 Position Stock,2,3,buy yours now,3,Positive
5.0,good handle,"a very ncie handle, good grip, well its not leather and it feels that way.<br />one remark; it might be lighter than a usual gameball.<br />quick, very quick shipping.<br />ball as image tells.<br /><br />really cool to have a ball thats not classic in color, feels like you are at the Allstar Game!",[],B0013F8EC2,B001TPY5MY,AF4KSCXWS2OGYM35IIU46SGCNGTA,1402517499000,1,True,Tachikara Colored Regulation Size Basketball,2,53,"a very ncie handle, good grip, well its not leather and it feels that way.one remark; it might be lighter than a usual gameball.quick, very quick shipping.ball as image tells.really cool to have a ball thats not classic in color, feels like you are at the allstar game!",1,Positive
5.0,Lightweight and does the job!,"This was awesome for intended purpose of rock climbing, could have a few more vent holes, but I was happy very happy with it!",[],B005H2C4IM,B005H2C4IM,AFU77ITITCDYHDR5O7S3HCNGGQEQ,1378734165000,0,True,Black Diamond Half Dome Helmet,2,24,"this was awesome for intended purpose of rock climbing, could have a few more vent holes, but i was happy very happy with it!",5,Positive
5.0,Five Stars,Unbelievable service! Thank you. Product is what was expected. Thank You Thank You,[],B0084EHMOG,B07HM9Z6M9,AFDUB5O7QV4OTOYCQTLAF3D6BLTA,1451939377000,0,True,Bullet Weights Disc Fishing Sinker,2,13,unbelievable service! thank you. product is what was expected. thank you thank you,3,Positive
5.0,Great cover,Very happy with it so far.  Fits more snug around the cooler than my previous canvas one which should eliminate drafts better.  now the only question is will it last as long as the canvas ones which only time will tell.,[],B004P5OY8K,B009C7RW6C,AG2FNUXINL35K3O5RPQ56XGUL4CQ,1398617808000,0,True,"Classic Accessories Down Draft Evaporation Cooler Cover, 37"" W x 37"" D x 42"" H",2,41,very happy with it so far. fits more snug around the cooler than my previous canvas one which should eliminate drafts better. now the only question is will it last as long as the canvas ones which only time will tell.,2,Positive
5.0,SKE,"Very accurate, easy to use and batteries last. We use it for a fishing contest and found it excellent and consistant",[],B003FNTUIW,B003FNTUIW,AEML2J563DXX34OX7YE3LAZCOV7Q,1388846468000,5,True,Mustad 50-Pound Digital Scale,2,21,"very accurate, easy to use and batteries last. we use it for a fishing contest and found it excellent and consistant",3,Positive
5.0,Great for grip strengthen,Perfect size!! Fast shipping! !,[],B00B76Z8EO,B00B76Z8EO,AE7S2BEELJ56XV25TMWJRA3N6UKQ,1571704226203,0,True,Alpha Grips 3.0 - Extreme Arm Blaster - Best Dumbbell and Barbell Thick Bar Adapter (Orange),2,5,perfect size!! fast shipping! !,1,Positive
5.0,Great bike mat!,Very happy with this purchase. Good quality,[],B07HQV3FF2,B0B9XCCWGD,AG3OA7AVDNPGTFMHE6MQKZFFRGIQ,1628586870641,0,True,CyclingDeal Bike Bicycle Trainer Floor Mat - Suits Ergo Mag Fluid for Indoor Cycles Stepper Compatible with Indoor Bikes - Floor Thick Mats for Exercise Equipment - Gym Flooring,2,7,very happy with this purchase. good quality,3,Positive
5.0,BEST EVER,"Love this so much! It’s for my mother in law for Mother’s Day and she’s obsessed with volleyball, so she’s going to be stoked!",[],B082DRTTZ8,B082DRTTZ8,AGSGQ7TQ5V6WMN2KX3TBQJWXBBQA,1588626266416,0,True,"Volleyball Tote Bag, Volleyball Tote Bag for Woman, Volleyball Tumbler, Volleyball Mom Tote, Volleyball Bags for Moms, Volleyball Bracelet for Women, Volleyball Hair Pony Tails, Volleyball Mom Gifts",2,24,"love this so much! it’s for my mother in law for mother’s day and she’s obsessed with volleyball, so she’s going to be stoked!",1,Positive
5.0,What a great invention!,"I love the whole concept of this umbrella's design.  The &#34;C&#34; handle is so convenient and the way it collapses UP instead of down, keeping me and my car dry as I get in is just amazing.  I've always hated that part of using an umbrella.  I ordered four of these in different designs as gifts and can't wait to hear how everyone loves them!<br /><br />Now that I've used my new umbrella I've found a couple of small glitches:  Sometimes when I open it, it doesn't click into place and stay open, the other thing is that the tips that hold the outer layer pop off which isn't awful if you catch it before more another one or more come off at the same time.  I've thought of super gluing the tips on but I'm not sure if that could have cause other issues.",[],B01N05BMEI,B01N8XH8VS,AEV4E7NPJF4VPONLRNNEYL2ZDE4A,1482372908000,5,True,"ALINK Inside Out Reverse Folding Umbrella, Large Double Layer Outdoor Rain & Sun Inverted Open & Close No Drip Umbrella",2,145,"i love the whole concept of this umbrella's design. the &#34;c&#34; handle is so convenient and the way it collapses up instead of down, keeping me and my car dry as i get in is just amazing. i've always hated that part of using an umbrella. i ordered four of these in different designs as gifts and can't wait to hear how everyone loves them!now that i've used my new umbrella i've found a couple of small glitches: sometimes when i open it, it doesn't click into place and stay open, the other thing is that the tips that hold the outer layer pop off which isn't awful if you catch it before more another one or more come off at the same time. i've thought of super gluing the tips on but i'm not sure if that could have cause other issues.",2,Positive
5.0,Big help with fleece,These clips have made working with fleece so much easier.,[],B08CXFHWPH,B0C6V5K8NR,AEV6UBIS5LWXL2G5XKOZPUXFQH4A,1605731430730,0,True,"I Brake For Animals Funny Decal, H 6 By L 8 Inches, Please Message Us Your Color Choice",2,10,these clips have made working with fleece so much easier.,1,Positive
5.0,works great,works great for stretching,[],B089K7F6TG,B089K7F6TG,AFVWMFGF2PBZNFBPDSATS6232ZCQ,1619216556691,0,True,"Yoga Wheel for Back Pain Relief, 12.6""x5.11"" Yoga Roller Back Wheel for Deep Tissue Massage Stretching, Strong Yoga Prop Wheel with Comfort Thick Cushion for Improving Flexibility - Support 330LBS",2,4,works great for stretching,5,Positive
5.0,Awesome little Scooter,"Got this for my four year old, and he absolutely loves it. looks cool and perfect for beginners. It is not the cheapest option out there, but the quality is definitely worth the price.",[],B07LF8S11K,B07BFXDZB8,AFKVMSESKJ54YGIBUHJJJA2DMMYQ,1556071393955,0,True,"6KU Kids Scooter with Adjustable Height, Toddler Scooter with Widened Flash Wheels, Scooter for Kids Age 3-8 Years Old, Lean to Steer",2,34,"got this for my four year old, and he absolutely loves it. looks cool and perfect for beginners. it is not the cheapest option out there, but the quality is definitely worth the price.",3,Positive
5.0,Amazing,Awesome yoga towel.  It does not bunch up like the others.  The little grips on the bottom do the trick.,[],B07RNJSLRJ,B07W77ZY6G,AHG2UI3CWPDLJVCTH2U6TYB6ZPMA,1620409521792,0,True,"Yoga Towels , Non Slip Hot Yoga Towel Skidless Waffle Texture, 100% Absorbent Odorless Microfiber Yoga Blanket, Standard Sized 24 inchx72 inch Mat Towel,for Hot Yoga, Bikram, Pilates (Green & Pink)1",2,20,awesome yoga towel. it does not bunch up like the others. the little grips on the bottom do the trick.,1,Positive
5.0,Great,Bought a men’s small for my 11 year old. Perfect,[],B00N3LAC7O,B00N8P2I54,AHVW2UOXSGZ5NFEFIPKTA5WUNCJA,1576235124242,0,True,"Crown Sporting Goods Men's Official Black & White Stripe Referee / Umpire Jersey – Pro-style Ref Uniform, Great for Basketball, Football, & Soccer",2,10,bought a men’s small for my 11 year old. perfect,1,Positive
5.0,VERY good investment.  But not without a few issues.,"Very satisfied with overall quality and performance of this vest.  It's exactly what I was hoping for in doing squats and deadlifts (etc) at home.  I found that using these in combination with heavy elastic bands (see the ""gonex"" bands) and dumbells, I can get some pretty good resistance while still being able to get the vest on without killing myself.<br /><br />While 60lbs feels like plenty now (12 months out of the gym), it's not 200+lbs and you're going to outgrow it quick. But 60lbs is also very hard to get on - good luck with the heavier ones.  Also, the shoulder pads are kind of weird, you NEED them and they seem like an afterthought.",[],B01AJ12MCS,B07CLVBH6R,AGYDTRJVYDRHTVOWSC76GVZN75AQ,1608597184387,0,True,RUNMax 12lbs-140lbs Adjustable Weighted Vest with Shoulder Pads option. Workout vest for men and women,2,117,"very satisfied with overall quality and performance of this vest. it's exactly what i was hoping for in doing squats and deadlifts (etc) at home. i found that using these in combination with heavy elastic bands (see the ""gonex"" bands) and dumbells, i can get some pretty good resistance while still being able to get the vest on without killing myself.while 60lbs feels like plenty now (12 months out of the gym), it's not 200+lbs and you're going to outgrow it quick. but 60lbs is also very hard to get on - good luck with the heavier ones. also, the shoulder pads are kind of weird, you need them and they seem like an afterthought.",5,Positive
5.0,Kayak essential,"Worked as described.  If your going to attach items to your kayak, this is a kayaking essential.  They were used to attach various accessories to my fishing kayak.  I will definitely purchase these again when I need more pop rivets for my kayak.",[],B00OGULK9K,B00OGULK9K,AHGXKQAJC4QJBUQLMRY4GNOPWNVA,1439234434000,0,True,CASTMATE Pop Rivet Marine Grade,2,43,"worked as described. if your going to attach items to your kayak, this is a kayaking essential. they were used to attach various accessories to my fishing kayak. i will definitely purchase these again when i need more pop rivets for my kayak.",5,Positive
5.0,Will be buying again,"Delivered on time, nice quality, perfect fit, and look nice! Eliminates the need for drilling and they work great in place of the saddles too for the straps.",[],B09YHB99Q3,B0BZ4MW224,AH5QJJTQWAFSWLWMGBIUZE2HNM3A,1692147503852,0,True,SHENGHUISS Bimini Top Jaw Slide Stainless Steel 316 Marine Hardware Fitting with Boat Pin or L Shape Hex Key,2,28,"delivered on time, nice quality, perfect fit, and look nice! eliminates the need for drilling and they work great in place of the saddles too for the straps.",3,Positive
5.0,Fantastic product !!,It took me alittle while to figure out the braking but I did and it casts and works great with no back lash.,[],B07MN2JLBP,B07MN2JLBP,AGRDEQMBTGDTFDFOHKLSH4IO7GWQ,1571092368452,0,True,"KastKing Brutus Baitcasting Fishing Reel,6.3:1 Gear Ratio,Right Handed Reel",2,23,it took me alittle while to figure out the braking but i did and it casts and works great with no back lash.,5,Positive
5.0,Great value,Works great. Arm just gets tired from twisting the bar to install. but very sturdy and works great!,[],B07TGTXZY9,B07TGTXZY9,AHFWLBVQF4QKAVU6GYIZMA4EV2YQ,1572389416780,0,True,Premium Pull Up Bar Doorway Chin up Bar Without Screwless Installation Adjustable Width Wall Bar Locking Mechanism Gym Exercise Fitness (44''-56''),2,18,works great. arm just gets tired from twisting the bar to install. but very sturdy and works great!,0,Positive
5.0,Not Sure but....,"Ok, I gave it 5 stars and I'll get to the reason in a sentence or four. I am in the process of building high FOC/heavier arrows, I'll be around 570 to 580 grains with a 17 to 17.5% FOC. So everything I have gotten from Gold Tip came in a Gold Tip, black and gold resealable package, this however came in a clear plastic baggie, did I get Chinese knock offs??? The reason I gave 5 stars is, me being suspicious, I weighed each insert and low and behold there were none under 100 grains and they were all within .02 grains each other, Gold tip actually says +/- 1 grain so .02 is right in there, of the dozen there were 2 at 100.2 grains and 10 at 100.4 grains","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51D2o-X3G+L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51D2o-X3G+L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51D2o-X3G+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51qK1M3ooIL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51qK1M3ooIL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51qK1M3ooIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61mgwKKn1vL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61mgwKKn1vL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61mgwKKn1vL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0094LRFC2,B0094LRFC2,AEIPS7SVDEQ7BWBBTXNDQPRW4DSA,1591796236025,4,True,GOLD TIP BRASS .246 INSERT 12/PK,2,132,"ok, i gave it 5 stars and i'll get to the reason in a sentence or four. i am in the process of building high foc/heavier arrows, i'll be around 570 to 580 grains with a 17 to 17.5% foc. so everything i have gotten from gold tip came in a gold tip, black and gold resealable package, this however came in a clear plastic baggie, did i get chinese knock offs??? the reason i gave 5 stars is, me being suspicious, i weighed each insert and low and behold there were none under 100 grains and they were all within .02 grains each other, gold tip actually says +/- 1 grain so .02 is right in there, of the dozen there were 2 at 100.2 grains and 10 at 100.4 grains",0,Positive
5.0,They are comfortable.,I have fluid problems in my legs and the doctor told me to wear compression stockings.  I find these very comfortable.,[],B07PJTGYP4,B0C5XW2T2N,AGBSLG4NGEMXR633KA7TUHLUW5KQ,1595259576149,0,True,Physix Gear Sport Modern,2,21,i have fluid problems in my legs and the doctor told me to wear compression stockings. i find these very comfortable.,1,Positive
5.0,Five Stars,awesome canoe love it we get a lot of use from this bad boy,[],B00HLNW6GA,B00HLNW6GA,AFN7UADBDBSZYLVELOADXP6SHRHA,1447222330000,0,True,"Old Town Canoes & Kayaks Discovery 158 Recreational Canoe, Camouflage, 15-Feet 8-Inch",2,14,awesome canoe love it we get a lot of use from this bad boy,5,Positive
5.0,Love this!,I got this to replace another packit lunchbox I had that my dog chewed through. This one is so much better. The bottom is designed to fold up so it fits way better in the freezer than my last one. It also seems to fit Tupperware better which I love.,[],B078H92HVP,B0BKT3CZ4Y,AGLQO6PMDKVMEJSJA7AUBVB6WT4A,1565708856484,0,True,"PackIt Freezable Hampton Lunch Bag, Paper Triangles",2,50,i got this to replace another packit lunchbox i had that my dog chewed through. this one is so much better. the bottom is designed to fold up so it fits way better in the freezer than my last one. it also seems to fit tupperware better which i love.,2,Positive
5.0,"Small, Compact and essential",This is a great little stove that is now my primary cooking stove when hiking.  Gets hot fast and has the ability to hold a good size pan that can be used for more than a single person but also works well for a single user.  My brother in law also has this stove and loves it.,[],B07R79766L,B07R79766L,AFSIZQWYNLQWV425HAYIKPAVZ6CQ,1568754472151,1,True,MalloMe Backpacking Stove - Portable Camping Stove - Small Backpack Camp Stove Single Burner for Propane Butane Isobutane Fuel Canister - Small Mini Pocket Rocket Jet Boiler for Hiking & Gas Cooking,2,57,this is a great little stove that is now my primary cooking stove when hiking. gets hot fast and has the ability to hold a good size pan that can be used for more than a single person but also works well for a single user. my brother in law also has this stove and loves it.,1,Positive
5.0,She loved it,"Sent it to a friend, she loved it!",[],B07DSFLDYG,B07DSFLDYG,AEEGNR6XQRJWET5AQZDCMJJOKE6Q,1607373670419,0,False,"Tervis Triple Walled NFL Las Vegas Raiders Rush Insulated Tumbler Cup Keeps Drinks Cold & Hot, 20oz, Stainless Steel",2,8,"sent it to a friend, she loved it!",3,Positive
5.0,under your tent,Yep. Its a footprint. this footprint will go underneath your tent so good. Keeping holes from being poked. Keeping wet from wetting you. Adding weight to your pack. Buy it.,[],B004MQHQ5U,B004MQHQ5U,AFBNQDYRHMCLHX6ZUFKNKFALCY3A,1379535053000,1,True,Big Agnes Tent-Footprints big agnes Footprint Jack Rabbit sl Person Tent,2,30,yep. its a footprint. this footprint will go underneath your tent so good. keeping holes from being poked. keeping wet from wetting you. adding weight to your pack. buy it.,5,Positive
5.0,But this table!,"We absolutely love this pool table! It was packaged beautifully so there was no damage. And we’ve had hours and hours of fun with it. We did buy heavier sticks and 2” balls to replace the full-size ones that came with the set. The full-size balls felt like clown balls on the 6ft table, and after playing with them for just a few days, they chipped. But the table itself is well worth the money — especially now during COVID when we’re all looking for things to do at home.",[],B000VUDC22,B000VUDC22,AF773LWFPRPSHP5DOBZUBOQW4ZOA,1603028312926,4,True,Fat Cat by GLD PRODUCTS Trueshot 6 Ft. Pool Table | Folding Legs for Storage | 64-6035 model,2,90,"we absolutely love this pool table! it was packaged beautifully so there was no damage. and we’ve had hours and hours of fun with it. we did buy heavier sticks and 2” balls to replace the full-size ones that came with the set. the full-size balls felt like clown balls on the 6ft table, and after playing with them for just a few days, they chipped. but the table itself is well worth the money — especially now during covid when we’re all looking for things to do at home.",1,Positive
5.0,Very nice and portable,"Easy to set-up and fun to use.  Reliable, even in slightly choppy water.  Durable product and easy to store.  Fun product and a great investment.",[],B072BZ74VK,B0C374JGPW,AGXCMXC65XYIL7BHBJA27RTLAI7Q,1638386760662,0,True,"SereneLife Inflatable Stand Up Paddle Board (6 Inches Thick) with Premium SUP Accessories & Carry Bag | Wide Stance, Bottom Fin for Paddling, Surf Control, Non-Slip Deck | Youth & Adult Standing Boat",2,25,"easy to set-up and fun to use. reliable, even in slightly choppy water. durable product and easy to store. fun product and a great investment.",3,Positive
5.0,Love It,"Love it.  Great for camping, festivals, or backyard fun.",[],B07N1H6LMR,B08XYZ3HY6,AFDM5TZLRWGY5BURA7G6T3BVRKKQ,1592446170565,0,True,"AlphaBeing Inflatable Lounger - Best Air Lounger Sofa for Camping, Hiking - Ideal Inflatable Couch for Pool and Festivals - Perfect Inflatable Beach Chair for Adults",2,9,"love it. great for camping, festivals, or backyard fun.",5,Positive
5.0,... a gift for a BIG Steelers fan and he loved them! They are heavy weight mats,"Ordered the mats as a gift for a BIG Steelers fan and he loved them!  They are heavy weight mats, good material and were packaged nicely!",[],B001BNHY1S,B00BUQJE28,AFMIQ3N26WS3SM7MJ3K2LYVAVTGA,1411396050000,0,True,"FANMATS 8752 Pittsburgh Steelers 2-Piece Heavy Duty Vinyl Car Mat Set, Front Row Floor Mats, All Weather Protection, Universal Fit, Deep Resevoir Design",2,26,"ordered the mats as a gift for a big steelers fan and he loved them! they are heavy weight mats, good material and were packaged nicely!",1,Positive
5.0,this mounts right on - SUPER BRIGHT!,IS SUPER BRIGHT! Got it for me then ordered it for my mom... so that says something. I ride a lot on the road and this one is awesome. even if the battery dies. ( which they last forever ) it can still be used as a normal reflector.,[],B001MK1SFI,B001MK1SFI,AH7APGV6XSIP4QAHU4SWOMG7ZABA,1392471969000,3,True,Serfas Stop Sign Taillight,2,49,is super bright! got it for me then ordered it for my mom... so that says something. i ride a lot on the road and this one is awesome. even if the battery dies. ( which they last forever ) it can still be used as a normal reflector.,0,Positive
5.0,Great clip for every day use,Made very well,[],B0797NHTK2,B09SW737DL,AGXWBZXZ6FNV5JPQ6W4UC4GNDEEA,1560278612966,0,True,Idakekiy Dual Locking Carabiner Keychain Stainless Steel Opener Larger Version,2,3,made very well,3,Positive
5.0,It sticks!!,I love how it goes on the bat and stays,[],B089H19YBH,B07W1CXB97,AFT3DDGFTNIWNSUB5BLBKC4UEL5Q,1688998989237,0,True,ALIEN PROS Bat Grip Tape for Baseball (2 Grips/4 Grips) – 1.1 mm Precut and Pro Feel Bat Tape – Replacement for Old Baseball bat Grip – Wrap Your Bat for an Epic Home Run (2 Grips/4 Grips),2,10,i love how it goes on the bat and stays,1,Positive
5.0,Nice compact/portable toilet to go,"[[VIDEOID:ea2f17ef6d029aa419b8cf7ca99c2145]] This is a very nice compact/portable toilet. We own a boat and we use it quite often. My husband made his own version of a portable toilet. Needless to say I didn’t like it so when I seen this I knew we needed to have it for the boat. As you can see in the video it opens up very easily you can put it together in no time. It’s going be nice to just break it back down,  store it in the box that it came in and put it on the boat and you’ll always have it. So glad I found this!!","[{'small_image_url': 'https://m.media-amazon.com/images/I/51Adu0KTjFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51Adu0KTjFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51Adu0KTjFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/619vH4-Px-L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/619vH4-Px-L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/619vH4-Px-L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61iK4bTpsCL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61iK4bTpsCL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61iK4bTpsCL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61uiggpXKgL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61uiggpXKgL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61uiggpXKgL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71NfkLH1UhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71NfkLH1UhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71NfkLH1UhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71mANaq5PGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71mANaq5PGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71mANaq5PGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B497RFXH,B0BB6NR4HT,AGUDCD52WHYUPMZMSF23DFF6G6XA,1666649112454,1,False,"KINSPORY Camping Toilet, Portable Toilet for Adults & Kids, Foldable Potty & Outdoor Emergency Sanitation Products, Trash Can, Stool for Car Truck Camping Travel Hiking Fishing Long Trips",2,105,"[[videoid:ea2f17ef6d029aa419b8cf7ca99c2145]] this is a very nice compact/portable toilet. we own a boat and we use it quite often. my husband made his own version of a portable toilet. needless to say i didn’t like it so when i seen this i knew we needed to have it for the boat. as you can see in the video it opens up very easily you can put it together in no time. it’s going be nice to just break it back down, store it in the box that it came in and put it on the boat and you’ll always have it. so glad i found this!!",3,Positive
5.0,"Stow, Go, and leave the beach and water where you found it.","Love the size and color of this beach blanket. The reason I mention the color is because most times it's hard to tell where you are located in the beach. Bam found my spot easily with the bright 🔆 blue, It reflects the sunlight well to keep you cooler. Sand falls away and I haven't left with the beach so far 😉. Just like a hammock this stows and goes with its own bag attached so you can never lose it.",[],B09WCYCF5G,B09WCZ4YPG,AE27EYPC5GZEEHQND2KJSDEUR4FA,1668352178895,0,False,Zeepair Beach Blanket Waterproof Sandproof Oversized 10x9ft Beach Mat Outdoor Extra Large Sand Free Foldable Lightweight Picnic Beach Towel with 4 Stakes & 8 Pockets for Vacation Travel Camping Hiking,2,81,"love the size and color of this beach blanket. the reason i mention the color is because most times it's hard to tell where you are located in the beach. bam found my spot easily with the bright 🔆 blue, it reflects the sunlight well to keep you cooler. sand falls away and i haven't left with the beach so far 😉. just like a hammock this stows and goes with its own bag attached so you can never lose it.",5,Positive
5.0,The perfect fishing solution for me!,"I was snapper fishing and got more bruises than fish until I got this!  It works great and helps me land the big ones without any bumps or bruises.  I'm 5'7"" and 145 lbs so this is the perfect size for me.  Its comfortable too.",[],B07DKYTMG3,B07DKYDM5J,AGIOCOVCSPW6EFAWGGVYM2OJ4G6Q,1554053373670,0,False,Eupheng Professional Fishermen Gimbal Pad Adjustable Fighting Fishing Waist Belt Rod Pole Holder,2,45,"i was snapper fishing and got more bruises than fish until i got this! it works great and helps me land the big ones without any bumps or bruises. i'm 5'7"" and 145 lbs so this is the perfect size for me. its comfortable too.",5,Positive
5.0,Super cool with nifty case,"I’m a beginner for fly fishing so I was excited to have a variety of flies to try out and learn how they can be used. The colors pop a lot and the flies sit on the water with ease. None of these sunk below the water which was a big plus. The carrying case is water tight and seems pretty durable to withstand being tossed in my bag when I switch up fishing spots. I’d love to see more of these in variety of different inspects like bees, mosquitoes, etc.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1ecNRrQPmL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1ecNRrQPmL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1ecNRrQPmL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1+x0fSs7PS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1+x0fSs7PS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1+x0fSs7PS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1dXo+4BvzS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1dXo+4BvzS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1dXo+4BvzS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B088142QGC,B09BDY4YQQ,AEEGY27IIFLJ2UQD4XEYQKRRPV6A,1608249460672,1,True,"Fly Fishing Flies Kit, 36/78Pcs Fly Fishing Lures, Fly Fishing Dry Flies Wet Flies Assortment Kit with Waterproof Fly Box for Trout Fishing",2,91,"i’m a beginner for fly fishing so i was excited to have a variety of flies to try out and learn how they can be used. the colors pop a lot and the flies sit on the water with ease. none of these sunk below the water which was a big plus. the carrying case is water tight and seems pretty durable to withstand being tossed in my bag when i switch up fishing spots. i’d love to see more of these in variety of different inspects like bees, mosquitoes, etc.",5,Positive
5.0,Best Buy!,Bought this for our families first camping trip! We are a family of 5 so space was a huge thing. This tent provided that and more. Our trip was three days with rain each night. With as much rain we got and how everything was flooded around us I was surprised at how dry we woke up each morning.,[],B08G4R7SG5,B0C6DKSQZD,AEWZGJUQMGMCWXYHZT65GS4YGB6A,1661131381660,1,True,"CAMPROS Tent-8-Person-Camping-Tents, Waterproof Windproof Family Tent, 5 Large Mesh Windows, Double Layer, Divided Curtain for Separated Room, Portable with Carry Bag, for All Seasons",2,59,bought this for our families first camping trip! we are a family of 5 so space was a huge thing. this tent provided that and more. our trip was three days with rain each night. with as much rain we got and how everything was flooded around us i was surprised at how dry we woke up each morning.,2,Positive
5.0,Nice bike.,Ordered this bike for my son to ride to and from work. Works very well so far. Only issue he had was the rear tire wore down and had a hole in it after a couple days but after getting I'm touch with the seller the issue was resolved. Very happy with the purchase.,[],B0BK12ZRCM,B0BK14Z396,AETLVF6U4RIUVJA3TSMG6L35MU4Q,1678143163981,0,True,"HITWAY Electric Bike for Adults, 750W/48V/14Ah Ebike with Removable Battery, 20MPH/35-75Miles Electric Bicycle with 26""×3.0 Fat Tire, Mountain E Bike for Men Women, 7-Speed Transmission, IP54",2,54,ordered this bike for my son to ride to and from work. works very well so far. only issue he had was the rear tire wore down and had a hole in it after a couple days but after getting i'm touch with the seller the issue was resolved. very happy with the purchase.,0,Positive
5.0,Great water bottle,"I love the sleek design, the filter design so the fruit or lemon seeds dont go in your mouth. I like the fact the bottle locks and that you can easily open with one hand . Lastly i like the wrist strap so i can easy carry on hikes",[],B08C5C32YW,B08C5C32YW,AGX6ABLO23AY6DIKKZC2XMIPT3VA,1614298613155,0,True,"GNUADZ 36oz Motivational Water Bottle with Time & Capacity Marker, Leak-Proof Tritan BPA Free Sports Plastic Water Bottle, Ensure You Drink Enough Water for Fitness, Gym, Camping, Outdoor Sports",2,49,"i love the sleek design, the filter design so the fruit or lemon seeds dont go in your mouth. i like the fact the bottle locks and that you can easily open with one hand . lastly i like the wrist strap so i can easy carry on hikes",2,Positive
5.0,Love this!,I am so excited for my son to see this and I hope he will cherish this for years and years!,[],B004INQ8DI,B004INQ8DI,AHABCA6ATH63J37ZORAAVOCZEFGA,1387027508000,0,True,Gokul Linen Framed Cam Newton Sports Illustrated Autograph Replica Print - Auburn Champs! - 12/13/2010,2,21,i am so excited for my son to see this and i hope he will cherish this for years and years!,3,Positive
