rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_name,sentiment,word_count,text_length,helpful_log,clean_text_final
5.0,Really fun scooter for a good price,this is a really fun scooter.  i didn't know the wheels lit up when i bought it so that was an added bonus.  my kids fight over this daily so i know they both give it 5 stars too.  we bought it for our 3 year old but his 5 year old sister has just as much fun on it so it will work for a few years for him i suspect.,[],B01N2YYZY2,B0BYH689Y3,AGWXTRZL3FOCDBCZEKFVYM5CNE7A,2018-07-31 15:22:44.195,5,True,"Voyage Sports Kick Scooter for Kids,3 Wheels Scooter, Light Up Wheels, Children Scooter for Kids Ages 3-5 Girls and Boys",2,72,316,1.791759469228055,realli fun scooter know wheel lit bought ad bonus kid fight daili know give star bought year old year old sister much fun work year suspect
5.0,Great product.,great quality! holds ice for a long time!,[],B06WW6MJN9,B077MJRJDY,AFZHYWIVRNO7NNZF44WN2GVJVBYA,2018-10-19 17:19:30.226,0,True,YETI Rambler Vacuum Insulated Tumbler with Lid,2,8,41,0.0,great qualiti hold ice long time
5.0,Old jig,"nice jig to work live bait, strips",[],B08YYMF33Q,B09V3CTGJ1,AECRR67HLALX5NCBV6YKQMYLYCLQ,2021-06-29 03:09:29.890,0,True,Jig Head Hooks Weighted with Spinner Blades Swimbaits Crank Hooks for Soft Fishing Lures,2,7,34,0.0,nice jig work live bait strip
5.0,Great 6 Ft. Oars,perfect length for an 8 ft. rowing dinghy.,[],B0000AY2DX,B003MQ9XX4,AHSIZO27SQ5XMLJK7WMLEXJDUTVQ,2020-06-24 21:40:03.097,0,True,Caviness Marine Oar with Power Grip,2,8,42,0.0,perfect length row dinghi
5.0,Perfect little gym towel,"work great to carry along with me at the gym. i’m always a sweater, and my crossfit gym has no ac. i was tired of always wiping my sweaty face on my shirt or feeling like i was dripping everywhere (gross!). the first set of towels i bought were not great (better for cleaning maybe, not so great for wiping my sweat off my face and body). decided to try these ones and they’ve worked great so far! nice colors, soft, absorbent, just work great for carrying around with me and staying semi-dry.",[],B09TSHQLWM,B0B3DB8CLD,AEEMAUHCM2DFNWCN6WELEHQFZYLA,2022-09-19 14:35:38.391,0,False,"LXMOJITU 4Pack Cotton Gym Towel(13.7"" x 27.5""), Yoga Sports Towel, Cool Waffle Pattern Towel for Neck and Face, Soft Breathable Absorbent Towel for Golf, Gym, Camping, Running, Workout, Kitchen",2,93,493,0.0,work great carri along gym alway sweater crossfit gym tire alway wipe sweati face shirt feel like drip everywher gross first set towel bought great better clean mayb great wipe sweat face bodi decid tri one work great far nice color soft absorb work great carri around stay
5.0,Five Stars,"perfect fit for me, decent siuzed pockets, great material!",[],B01BFZ7FO2,B01MT0V7XD,AE5IVRJLH3D2IFP7M32HMV42KHCQ,2017-06-03 01:29:18.000,0,True,At The Buzzer Athletic Basketball Shorts for Men,2,9,58,0.0,perfect fit decent siuz pocket great materi
5.0,"Good quality, good price:)","love it, you won't find a deal better than this on the good quality. i bought a viper dartboard and the darts it came with were horrible, so i frantically had to find new ones before christmas and luckily i found these. awesome!",[],B085QCN17W,B085QCN17W,AHHSOQJ4UXX2N7I6RPRNO66L3S7A,2021-02-19 02:12:57.953,0,True,"TrekProof Steel Tip Darts Set with Aluminum Metal Darts Shafts, Brass Barrels and Various Dart Flight Flag Designs - Professional Darts or Beginner Throwing Darts - Darts Steel Tip Set Professional",2,43,228,0.0,love find deal better good qualiti bought viper dartboard dart came horribl frantic find new one christma luckili found awesom
5.0,My new go-to exercise..,perfect size.  helpful with improving balance!! easy to assemble… and i’m not very good with that!! gives me my cardio workout without hurting my knee replacements!,[],B08B8D74L1,B0B3MPBH2Q,AEFV2MORPKGYJXMLFSMYWZDJ5QZQ,2023-01-17 14:29:59.737,2,True,"RAVS Mini Trampoline for Kids Adults 40""/48"" Foldable Fitness Rebounder Kids Trampoline with 5 Levels Height Adjustable Handle Resistance Bands Indoor Workout Max Load 350lbs-450lbs",2,26,164,1.0986122886681096,perfect size help improv balanc easi good give cardio workout without hurt knee replac
5.0,Seminoles,hi i'm a big seminoles fan i ordered these earbuds and they work just fine for me i don't understand why that people have problems with theirs i haven't had any problems with mine i love these earbuds,[],B084J4TWBD,B0C1LR183M,AFN5BZZQMPNLSO3SWEKVPJ4USU2A,2022-06-15 15:54:44.907,0,True,SOAR NCAA Unisex True Wireless Earbuds,2,38,200,0.0,big seminol fan order earbud work fine understand peopl problem problem mine love earbud
5.0,"Work great, fast shipping",i use these to cover holes in targets to make them last longer.  they work great and allow me to plink a little longer when at the range.,[],B01II9SBDM,B0821Q441N,AGFRAA4N6KO53KG2W7FEQIUK6XSA,2017-08-15 15:36:51.974,0,True,"ChromaLabel 3/4 Inch Permanent Round Target Pasters for Shooting and Marksmanship, 1000 per Dispenser Box, White",2,28,137,0.0,use cover hole target make last longer work great allow plink littl longer rang
5.0,I love it,these are the best doggone hearing protector phones i've ever had. really like the 2 mics so someone can talk to you and you hear them.,[],B0000X6I5I,B0BT7YW3T1,AEZWKW3QHZ2VSBEDYE64DSEJBBYQ,2013-03-19 20:23:31.000,0,True,"Peltor Soundtrap/Tactical 6-S Electronic Headset, Neckband Style, NRR 19dB",2,26,135,0.0,best doggon hear protector phone ever realli like mic someon talk hear
5.0,Five Stars,really nice wind stock and great colors,[],B001PZB5F8,B001PZB5F8,AEV2OFNXAUMXFK3FEYP4WJQJYPKA,2014-09-03 16:26:56.000,0,True,NCAA West Virginia Mountaineers Wind Sock,2,7,39,0.0,realli nice wind stock great color
5.0,Great tackle bag!,it arrived on time. it is perfect for all the fishing stuff i have now.,[],B07VJKBMWX,B07VJKBMWX,AHZIWN2WTIPIWTPRLPHRWSJOG37A,2021-05-13 11:58:19.939,0,True,"Gonex Fishing Tackle Backpack Storage Sling Bag- Fishing Backpack with 3600 Tackle Box, Removable Shoulder Strap, Rod Holder for Fly Fishing Hiking Hunting Men Women",2,15,71,0.0,arriv time perfect fish stuff
5.0,Great bag!,"this bag is perfect for my trips to yoga class - i can put my mat, towel, water bottle, wallet, keys, and phone in it with room to spare.  the fabric is high quality, the colors (grey and pink) are true and i love having a yoga designated bag.  no more fumbling trying to carry everything separately.",[],B010OHP328,B0BKPWJ53G,AFNTFMKVSQRPSTJXQBHCJLXVQB2Q,2016-04-27 13:00:25.000,0,True,"AURORAE Yoga Mat Tote Bag, Extra Wide to Fit Most Yoga Mats and Accessories, in",2,57,300,0.0,bag perfect trip yoga class put mat towel water bottl wallet key phone room spare fabric high qualiti color grey pink true love yoga design bag fumbl tri carri everyth separ
5.0,Love it,"protects my boat cover, should have purchased a long time ago.",[],B01CZ2Y5V0,B01LTFSNPI,AE2QREXFD5QGWU73RXQ3HPYLLKVQ,2017-07-16 14:59:55.188,0,True,Taylor Made Products Trolling Motor Prop Protector,2,11,62,0.0,protect boat cover purchas long time ago
5.0,Works great.,used this today and it works great. purple power cleaner and about 80 turns on the crank and it is clean. i mean clean.,[],B007HDNOT2,B007HDNOT2,AF4PLVLI37XYWOJZ4D4TCMXN2JOQ,2016-08-13 19:48:53.000,0,True,TOOL CHAIN CLEANER PARK CM-5.2 CYCLONE,2,24,119,0.0,use today work great purpl power cleaner turn crank clean mean clean
5.0,Five Stars,"wonderful lifting straps, especially for mattresses.",[],B011RZDAKS,B091M1VPSH,AF7Y2F7UXGBZAJ32636H2PNTMKBA,2017-03-16 23:05:35.000,0,True,"Forearm Forklift 2-Person Shoulder Harness and Moving Straps System, Lift Furniture, Appliances, or Item up to 800 lbs. Safe and Easy Like a Pro, 2 Harnesses and 2 Straps, Orange",2,6,52,0.0,wonder lift strap especi mattress
5.0,Stealth Cam G42 Review,"have been using stealth cam cameras since they first became available, many years ago. the g42 is a quality camera (i believe released in 2000) and certainly far removed from some of the earlier models. small, compact, well made camera. picture resolution excellent and no issues during first month in the field. sounds like battery life will be much longer than in the past, though i use external battery packs (with solar chargers) on all of my cameras. that raises the one con in my mind. the face screen completely shuts off after setup and it appears that the camera needs to be shut off and turned back on to see how many pictures are on the disk. i'm certain that this is a battery saver, but is somewhat inconvenient. liked the camera enough though, that i promptly purchased two more. my cameras remain in the field 24/7 for as long as they function. will provide and update in a year or so! only wish that not everyone is only making ir models these days. the flash is nice for quality nighttime pictures and has no detectable effect on animals coming to a food source. this camera would be incredible for me, if it was flash!!this is an update at the nine month point. have multiple g42s in the field, both in the heat of texas and the ne weather of pennsylvania. all have worked flawlessly and i have purchased more. the most remarkable points in these new cameras by stealthcam are the reliability and the battery savings. with the external battery packs and solar chargers it appears that i can go for months without a battery change out. we were always changing out batteries frequently, during the cold winter months in the ne. we went entirely through last winter and now well into the spring without changing a battery!update: these cameras have been in the field 24/7 for over two years now and have worked flawlessly. i have not had a single failure and have about a dozen of these cameras. i average about 60,000 pictures per camera, per year (one minute recycling tine), so these cameras have been excellent. i've been so impressed that i've just upgraded my review to five stars. just ordered two more today at amazon sale price to keep in reserve. great camera!! now if they would only make a similar model with flash, so that i could get great, night time pictures.update (2018): these cameras have now been in the field 24/7/365 for over four years and i have not had a single failure. two cameras in pa were ripped off the trees to which they were mounted, by interested black bear, but each were placed back up and worked just fine. here in texas the mounting strap broke after being out in the sun for four years, but the camera is fine. have 8 cameras in reserve but haven't needed any of them. very solid product.update (2019): these cameras have been in the field 24/7/365 for over fifteen years (averaging 100,000+ pictures per camera, per year) and there have been no failures. superb trail camera.update (march 2020): read above as all still accurate. these cameras have been in the texas heat and pennsylvania cold for years 24/7/365. not a single failure and hundreds of thousands pictures per camera. i have many cameras out in the field and many in reserve which i have never had to use. for me a definite 5 star camera.",[],B00HMN7H04,B07WMV9MMQ,AHMQZS2FKS4ZDFDDQ35J2XVC7NMQ,2014-10-09 18:30:34.000,11,True,"Stealth Cam G42NG No-Glow Trail Game Camera, Fast Trigger Speed with Burst Mode, Shoots HD Video",2,587,3289,2.4849066497880004,use stealth cam camera sinc first becam avail mani year ago qualiti camera believ releas certain far remov earlier model small compact well made camera pictur resolut excel issu first month field sound like batteri life much longer past though use extern batteri pack solar charger camera rais one con mind face screen complet shut setup appear camera need shut turn back see mani pictur disk certain batteri saver somewhat inconveni like camera enough though prompt purchas two camera remain field long function provid updat year wish everyon make model day flash nice qualiti nighttim pictur detect effect anim come food sourc camera would incred flash updat nine month point multipl field heat texa weather pennsylvania work flawless purchas remark point new camera stealthcam reliabl batteri save extern batteri pack solar charger appear month without batteri chang alway chang batteri frequent cold winter month went entir last winter well spring without chang batteri updat camera field two year work flawless singl failur dozen camera averag pictur per camera per year one minut recycl tine camera excel impress upgrad review five star order two today amazon sale price keep reserv great camera would make similar model flash could get great night time camera field four year singl failur two camera rip tree mount interest black bear place back work fine texa mount strap broke sun four year camera fine camera reserv need solid camera field fifteen year averag pictur per camera per year failur superb trail march read still accur camera texa heat pennsylvania cold year singl failur hundr thousand pictur per camera mani camera field mani reserv never use definit star camera
5.0,Love that when traveling,keeps drinks cold for hours! love that when traveling!,[],B00K5KHXSM,B07GBV283T,AEQBQ6BGAUWCBRBFVY6EDNP5MZHQ,2016-04-01 04:03:34.000,0,True,"Contigo AUTOSEAL Pinnacle Vacuum-Insulated Stainless Steel Travel Mugs, 14 oz, Polar White & Matte Black, 2-Pack",2,9,54,0.0,keep drink cold hour love travel
5.0,Love...,i got this for my son-in-law for christmas and he threw it on his grill immediately.  it is real strong and tough and fit his big grill perfectly.  looks great and the symbol says it all...,[],B000F3V2NQ,B099XMJMTZ,AEI7LTPSE6G5M3ZVLXDEP4BG2CGQ,2014-01-23 23:47:45.000,0,True,"Rico Industries NFL Vinyl Padded Deluxe Grill Cover, 68 x 21 x 35-inches",2,36,189,0.0,got christma threw grill immedi real strong tough fit big grill perfect look great symbol say
5.0,perfect,i bought these for a friend who is a new england fan also... they look just like the picture! can not wait to give them to her at her  baby shower,[],B002S3YIKU,B08PW31Q3H,AH4WR3S7QF6YMIHQ25UWN2OIE4RQ,2015-02-16 16:17:34.000,0,True,FOCO NFL Baby Bootie,2,31,146,0.0,bought friend new england fan also look like pictur wait give babi shower
5.0,Great,not fancy ....just beautifully made and sturdy.,[],B00NJ3YNS0,B07CXZRJDH,AFQEKQ2J4CKILROGVGZCC5FTFSVQ,2018-03-08 20:56:12.908,0,True,KastKing Fishing Rod Rack – Perfect Fishing Rod Holder - Holds Up to 24 Rods - 24 Rod Rack for All Types of Fishing Rods and Combos/ 12 Rod Rack for Freshwater Rods - ICAST Award Winner,2,7,47,0.0,fanci beauti made sturdi
5.0,Very  sturdy great for hi power gas piston rifles,one piece about extremely sturdy and i’m extremely sturdy all around holds up fine on my valiant nitro piston elite.22,[],B001BXVCMU,B001BXVCMU,AGCTC5XHFEUQYF3THSBDTUWWDIOQ,2019-12-17 04:21:28.550,0,True,"Hammers 3-9x32AO Air Rifle Scope with One-Piece Mount,Black",2,20,118,0.0,one piec extrem sturdi extrem sturdi around hold fine valiant nitro piston
5.0,Five Stars,item came in quickly no problem,[],B00ISN6BJA,B00ISN6BJA,AH4PLUXWN25ASA4U4QT5CBCAOSFQ,2018-04-03 00:19:29.860,0,True,"BSI PRODUCTS, INC. - LSU Tigers 2-Sided 3’x5’ Flag with Heavy-Duty Brass Grommets - Louisiana State Football, Basketball, & Baseball Pride - Durable for Indoor and Outdoor Use - Great Gift Idea",2,6,31,0.0,item came quick problem
5.0,I like it,smaller than i expected but it works. i wear it every day,[],B00N24RBD0,B00N24R9XW,AGEW6WWBBW667DNNK33W6CCSETNQ,2021-03-14 20:30:26.166,0,True,Women's Army Corps Veteran 3.8 Inch Decal,2,12,57,0.0,smaller expect work wear everi day
5.0,9/10,"very good,solid material, but a little heavier than id like",[],B0BF41ZV34,B0BF41ZV34,AFNFDPTYGSNOMFUV4LUUURXGUQBQ,2022-12-12 01:30:15.933,0,True,2021 Fantasy Football Championship Fans Ring FFL Trophy Prize Golden Plated,2,10,59,0.0,good solid materi littl heavier like
5.0,Boosted Board Illumination,bright. put it on a boosted board. works great!,[],B00ZF095MO,B00ZF095MO,AFFK3CEEPCVARNRBX6BHO4TEWT5A,2016-02-23 08:21:19.000,0,True,BicycleStore 6 Mode High Brightness LED USB Rechargeable Bicycle Rear Tail light Waterproof Safety Super Bright Bike Mountain Back Lamp (red+white),2,9,47,0.0,bright put boost board work great
5.0,Gran relación precio calidad,"una gran forma de asegurar la supervivencia en casos extremos, lo recomiendo",[],B08SCNB77Z,B08SCNB77Z,AHKZJC6J4OLUIRR56TY6PKIE5PEA,2021-04-06 19:37:06.554,0,True,"Stealth Angel Survival| Thermal Bivy Emergency Sleeping Bag - Emergency Blanket, Survival Shelter, Camping Tent Bed (Bright Orange)",2,12,76,0.0,una gran forma asegurar supervivencia caso extremo recomiendo
5.0,Overpriced but ok,"huge, mediocre quality hoop. huge, thick and heavy. i got the small. overpriced for sure. mine is always out of round.",[],B003MWQY62,B003MWQY62,AHAN6FXWK6YTVGWZFUN55UDE2ZQQ,2014-06-24 04:42:03.000,0,True,"The Spinsterz Beginner Hoop: Weighted Fitness Hula-Hoop for Adults Weight Loss, Waist Exercise Ring for Cardio & Core, Adjustable Quality Detachable Hula Shaper for Beginners, Made in USA - Burgundy",2,21,118,0.0,huge mediocr qualiti hoop huge thick heavi got small overpr sure mine alway round
5.0,Love!,super cute! looks exactly like the picture.,[],B01N3B9W14,B01N3B9W14,AGWMAMONB7EYUU3WNSDXY6HD6RIA,2020-04-02 23:29:20.146,1,True,White Glitter Fishing Hair Don't Care Distressed Look Grey Trucker Cap,2,7,43,0.6931471805599453,super cute look exact like pictur
5.0,Sturdy,would be great if i have  more choices which color i will get.,[],B09768P8QC,B09NYMHLKC,AFKETOTSCOBFVIITJKCAP3IHPUZA,2022-03-07 18:05:21.593,0,True,"OPTIPAK Mask Storage Case - Neoprene Face Covering Mask Holder with Zipper & Carabiner Keychain - Portable Mask Storage Clip to Purse, Backpack, Bag (3Pk, Black)",2,13,62,0.0,would great choic color get
5.0,Adds a lot of cushion to floor,"very thick,  cushioned the knees and arms when doing floor exercise.",[],B07R7RMQF5,B07R6NX9YF,AEEREN7AIVQS34MSZHTLNFXJNRQA,2020-07-13 12:40:00.067,0,True,BalanceFrom GoCloud All-Purpose 1-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap,2,11,68,0.0,thick cushion knee arm floor exercis
5.0,"The rack is a rack. If you can hang it right, it’ll work fine","you have to know what is behind your wall in order to get this product to work. a wood stud is super easy, but i have metal studs, which are hollow and a little more complex. i was able to hang mine with two 1/8” toggle brackets (top and bottom holes) in the metal stud, and one very short drywall screw in the top right hole. it’s solid, but definitely took a few tries.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UAtoUmJIL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UAtoUmJIL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UAtoUmJIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00MJCSBJ4,B0BTMW4GXY,AERFGYFNGXKUXXG6CLOG6MO4WMCA,2021-06-19 19:50:47.616,0,True,"Ibera Bike Wall mount - Horizontal Indoor Bike Rack for 1 Bicycle I Bike rack garage - Keep you Bike Safe & Secure and save Space with Bike hangers for garage, bike hooks for garage wall, bike hanger",2,74,371,0.0,know behind wall order get product work wood stud super easi metal stud hollow littl complex abl hang mine two toggl bracket top bottom hole metal stud one short drywal screw top right hole solid definit took tri
5.0,The Coldest Water is the coldest!,kept seeing facebook influencers use this on cooking shows and had to try it for myself. got it in my favorite color. it works just perfectly and lives up to its hype.,[],B078ZKJZ7X,B0BSMWN4Q5,AHJYGCB22HRKSVCIXQKLHYWXRNPA,2020-03-06 16:30:34.257,0,True,"Coldest Insulated Water Bottle with Handle Lid | Leak Proof, Simple Insulated Modern Stainless Steel, Double Walled, Sport Thermos Bottles, Metal Flask | 21oz",2,32,167,0.0,kept see facebook influenc use cook show tri got favorit color work perfect live hype
5.0,"Great little stove, especially for extreme cold",had this over a year and i've been very happy with it. i love that you can run it in extreme cold because of the ability to flip the canister after the stove has run 30 seconds or so.,[],B00CFPIPKA,B00CFPIPKA,AHIUMS2YSK7GWM7EGEQQRLXBGRHQ,2017-09-18 18:51:12.761,0,True,Kovea Spider Gas Camping Stove,2,39,183,0.0,year happi love run extrem cold abil flip canist stove run second
5.0,Five Stars,great for hiking and traveling!,[],B00HFKNJMO,B00HFKNJMO,AGUDMUK27MEFITXOV3WTFNEWOGHA,2015-02-23 19:08:32.000,0,True,Tribe Flex - Eco-friendly Collapsible Water Bottle (3-pack) (Orange),2,5,31,0.0,great hike travel
5.0,Works out great with my easy at home exercises,works out great with my easy at home exercises,[],B00EPKRUGS,B00EPKRUGS,AFX6O7O2KMLXWE7NEVX3JAEGJHQA,2020-11-22 20:57:44.950,0,True,Black Mountain Products Heavy Duty Stand 3000-Pound Rated Dip Station,2,9,46,0.0,work great easi home exercis
5.0,Awesome!,"first, i'm still amazed at how little i paid for these, especially for 3 of them. the squid have a strange smelling oil on them but the smell and feel go away after you use them a couple of times. and, it doesn't seem to bother the fish at all as i've caught something on both the pink and yellow one. they ride on the surface perfectly and i'm able to troll them well behind the boat to keep them out of the prop wash. the bird on the front also flies right on the surface causing just the right amount of commotion to imitate a flying fish and attract something bigger to investigate. i've caught barracuda, mahi, and false albacore on these so far in the gulf and am looking forward to running them when the tuna show up!",[],B073YR28K9,B07696BBQ4,AF4O5V3IFFTJ2REXSVEMFHBYQG7A,2022-09-28 18:43:42.899,0,True,"Krazywolf Fully Rigged Big Game Daisy Bird Trolling Chain Boat Fishing Squid Lure Rig Teaser,Pack of 3",2,140,724,0.0,first still amaz littl paid especi squid strang smell oil smell feel away use coupl time seem bother fish caught someth pink yellow one ride surfac perfect abl troll well behind boat keep prop bird front also fli right surfac caus right amount commot imit fli fish attract someth bigger investig caught barracuda mahi fals albacor far gulf look forward run tuna show
5.0,Awesome,"while i still haven't had to deploy this thing yet, it's now with me on every day hike in the stash pocket of my camelbak alpine explorer which it fits perfectly. it's heavier, but significantly more robust than the rain cover i have for my backpacking rig. the little bit of extra weight is inconsequential on a day hike, and the reversible option is awesome if you needed to signal for help, or have found yourself inadvertently in an area being actively hunted.  i expect this, just like all of my other camelbak gear to last as long as it's treated properly.  i've also tried this on a camelbak motherlode, and it fit just fine.",[],B0019DCQVI,B0019DCQVI,AGNGOVBBMO3X7PMED7P4ZNUAOVPQ,2012-11-24 19:11:58.000,1,True,"CamelBak Reversible Tactical Cover, Foliage Green 90492",2,115,632,0.6931471805599453,still deploy thing yet everi day hike stash pocket camelbak alpin explor fit perfect heavier signific robust rain cover backpack rig littl bit extra weight inconsequenti day hike revers option awesom need signal help found inadvert area activ hunt expect like camelbak gear last long treat proper also tri camelbak motherlod fit fine
5.0,Great Price and Quality,i wore these to ski in this last week.  these. were. perfect!  i even got a compliment on how cute they were! it snowed 2 of the days and i couldn't imagine not having these to protect my eyes.  very little fogging issues!!!,[],B08HTSZQ26,B08PFY49T1,AGMHMSPXPINTQESZXZCFILC4Y6FA,2021-01-01 07:09:18.282,0,True,"VANRORA Ski Goggles, Snowboard Goggles, Magnetic & Clip Locking System, Interchangeable Lens",2,43,224,0.0,wore ski last week perfect even got compliment cute snow day could imagin protect eye littl fog issu
5.0,Works great!,installed this on my c2 30lbs minn kota motor and it's night and day with the steering for my kayak. you need this!,[],B01FRLDP26,B01FRLDP26,AGZCG54ZPG4MZE64NES63CCRP35A,2021-07-17 15:21:08.954,0,True,"Bullnose Rudder clamp on boat rudder fits a 1.125"" transom trolling motor shaft. Commonly used for, inflatable Pontoon, Pelican Bass Raider 10E, fishing Kayak, Canoe, Jon boat, etc. USA Manufactured",2,23,115,0.0,instal minn kota motor night day steer kayak need
5.0,Five Stars,it was perfect,[],B00128D3T4,B00128D3T4,AHX6WQSSNNFEVGUZX3JJ3UKKXBDA,2017-11-08 14:31:27.371,0,True,BSN Heavy-Duty Anti-Whip Net,2,3,14,0.0,perfect
5.0,Good quality,"very nice, fits good.",[],B078W42V1L,B07J9YCYX6,AEUJ4O3SRFMKQOTGTT7QT7G2RBOQ,2020-10-28 18:00:42.954,0,True,CAMOLAND Breathable Wide Brim Boonie Hat Outdoor UPF 50+ Sun Protection Mesh Safari Cap for Travel Fishing,2,4,21,0.0,nice fit good
5.0,Works very well,my husband couldn't wait to try it out.  he said it was a great reel.  he's thinking about buying one for our grandson,[],B0832CF2YL,B0832CF2YL,AGBXOENNT6S4LM2XPNM2YWT3PIRQ,2021-04-08 17:46:51.491,0,False,"Spinning Reel, Ultra Smooth Powerful Summer and Centron Saltwater Fishing Reel, 14+1 Stainless BB Light Weight, Aluminum Alloy Line Cup, Max 5.5:1 Gear Ratio",2,23,118,0.0,husband could wait tri said great reel think buy one grandson
5.0,Perfect fit,works well and fits well,[],B07MGKJYHD,B07MGKJKD2,AGK24E4EO5RVMJ3HVE353H2V4PAQ,2019-12-10 05:54:13.641,0,True,"One MissionX Protective Boot Sleeve for Hydro Flask - Stanley Quencher and IceFlow Tumblers - Also Compatible with Similar Stainless Steel Water Bottles, BPA Free Silicone",2,5,24,0.0,work well fit well
5.0,Having one around when needed is better than not having one around and then suffering,this product works just as intended. i purchased one for each of my family members to have for emergencies. i purchased one for each of them to put in their motor vehicles in case of emergencies.,[],B0010O748Q,B0BYQQRXV8,AGKLA5NW22QWU3EZMBHLFUY2Y6AA,2018-12-24 23:32:24.353,0,True,"SE 2-in-1 All-Weather Magnesium Firestarter Kit - FS374, 1 Pack",2,36,195,0.0,product work intend purchas one famili member emerg purchas one put motor vehicl case emerg
5.0,Quick shipping,a little cold outside to test. all appears fine,[],B07DLL2PYP,B092ZGMTBJ,AH57MRIHULBQA3NTFNB2DJKI24ZA,2022-12-06 16:03:00.395,0,True,SHIMANO SPD-SL Pedal 105,2,9,47,0.0,littl cold outsid test appear fine
5.0,Tires,black and round,[],B07PJTBC3J,B07QVQCX23,AF3Z47ZSF7BKHR5D2I2JDVGPR6VA,2021-05-28 20:31:19.372,2,True,Maxxis Rambler Dual Compound EXO Tubeless Ready Folding Tire,2,3,15,1.0986122886681096,black round
5.0,Fan,very pleased with fan,[],B07PRRFMHV,B09XV4D2YZ,AEK3YM6PTPBFR6PYFOUNK77YODOA,2020-07-22 14:13:32.825,0,True,"Camping Fan and LED Lantern, 10000mAh 8-Inch Rechargeable Battery Powered Tent Fan for Camping Trip, Portable Battery Operated Outdoor Fan for Patio Gazebo Camper RV Truck Travel Cruise Power Outages",2,4,21,0.0,pleas fan
5.0,Good buy.,"works great. only thing is, it is a bit hard to get on easily. you kind of slip it on. but works great.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Q4jVwN35L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Q4jVwN35L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Q4jVwN35L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B086QPBR87,B0BP26P1HK,AFU2P32CMZXIIT4SWAOXQY6LX46Q,2020-08-08 02:09:38.496,0,True,"Foldable Full face Snorkeling mask with New Safety Breathing System, 180-degree Panoramic View, Waterproof and Anti-Fog, with Camera Stand, Universal Snorkeling mask",2,23,103,0.0,work great thing bit hard get easili kind slip work great
5.0,Small but perfect for a short hike,small but perfect for a short hike. the pockets are handy to hold your id and phone but not much else fits.,[],B00670WH80,B00670WH80,AH5SY3TNQVF26LBJ2PRQAEZKNBKQ,2015-01-03 20:47:40.000,0,True,Camelbak Classic 70 oz Hydration Pack,2,22,107,0.0,small perfect short hike pocket handi hold phone much els fit
5.0,nice size,"worth the money, happy with product.",[],B07DKT2GWV,B07KQZ6Z88,AG2IO5SK7LF6NBH3BSNRL3CTZKWA,2020-11-25 15:16:19.971,0,True,"Smartshake SLIM, 17 oz Shaker Cup, White (Packaging May Vary)",2,6,36,0.0,worth money happi product
5.0,Blue Hen Pride 💙💛,this was a great option for the front of my house to display our daughter's decision to attend ud in the fall! #gobluehens,[],B08BK8M5RT,B08BK8M5RT,AF3EZ7IMC7YQMUUPP35LHB2VGSNA,2022-07-08 01:10:03.191,0,True,Delaware Blue Hens Garden Banner Flag,2,23,122,0.0,great option front hous display daughter decis attend fall gobluehen
5.0,Five Stars,nice concept. fits and works well,[],B009DJE488,B009DJE488,AGOC56EIKVVHUPKB65LQVGZGSQPA,2017-03-07 00:24:17.000,0,True,"Sticky Holsters MD-1 - Suitable for Small 9MM’s - Med/Sm Autos up to 3.5"" BBL",2,6,33,0.0,nice concept fit work well
5.0,My daughter(9) loves these the nose plug is comfortable the silver polarized lenses are amazing in the Florida ...,my daughter(9) loves these the nose plug is comfortable the silver polarized lenses are amazing in the florida sun. one of the best purchases i've made. thank you,[],B01MQO8PCO,B07TGH79FJ,AETQCBFCFC67MZBMXF2L2OUKUSHQ,2017-07-22 03:31:11.353,0,True,"COOLOO Swim Goggles, 2 Pack Swimming Goggles for Men Women, Goggles Swimming Adult Youth Teen Kids, Anti Fog Pool Goggles",2,28,162,0.0,daughter love nose plug comfort silver polar lens amaz florida sun one best purchas made thank
5.0,It preserved our teak-wood shower seat.,"this is a high-quality teak oil, easy to use, and effective in preserving the wood and giving it an attractive appearance.",[],B00004YO4S,B093WLXMDL,AFEAMD5TIGU7C6P4XQU37HH336OQ,2013-08-20 23:59:23.000,1,True,"STAR BRITE Premium Golden Teak Oil - Sealer, Preserver, & Finish for Outdoor Teak & Other Fine Woods - Step 3 - 16 OZ (085116PW)",2,21,122,0.6931471805599453,teak oil easi use effect preserv wood give attract appear
